number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
100,0.2579,2025-06-10 10:14:41.542223,2025-06-10 10:23:52.216010,0 days 00:09:10.673787000,64,1.0,1.0,0.0001,3,3000,128,COMPLETE
101,0.41666000000000003,2025-06-10 10:23:52.239073,2025-06-10 10:33:02.140415,0 days 00:09:09.901342000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
102,0.38456,2025-06-10 10:33:02.163725,2025-06-10 10:41:34.245574,0 days 00:08:32.081849000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
103,0.42288,2025-06-10 10:41:34.269310,2025-06-10 10:50:44.123818,0 days 00:09:09.854508000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
104,0.27994,2025-06-10 10:50:44.147877,2025-06-10 10:59:55.605399,0 days 00:09:11.457522000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
105,0.26446000000000003,2025-06-10 10:59:55.629605,2025-06-10 11:09:06.558268,0 days 00:09:10.928663000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
106,0.27934000000000003,2025-06-10 11:09:06.584227,2025-06-10 11:24:30.796747,0 days 00:15:24.212520000,128,1.0,0.01,0.0001,3,3000,128,COMPLETE
107,0.37018,2025-06-10 11:24:30.821218,2025-06-10 11:33:40.237566,0 days 00:09:09.416348000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
108,0.27232,2025-06-10 11:33:40.262378,2025-06-10 11:36:18.790028,0 days 00:02:38.527650000,256,0.1,0.01,0.0001,3,500,128,COMPLETE
109,0.25438,2025-06-10 11:36:18.814905,2025-06-10 11:42:17.602669,0 days 00:05:58.787764000,64,1.0,0.01,0.001,10,3000,64,COMPLETE
110,0.30382,2025-06-10 11:42:17.629160,2025-06-10 11:57:26.295290,0 days 00:15:08.666130000,64,1.0,0.01,0.0001,3,5000,128,COMPLETE
111,0.29758,2025-06-10 11:57:26.322392,2025-06-10 12:50:35.465705,0 days 00:53:09.143313000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
