number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
114,0.6788000000000001,2025-05-30 12:47:17.013382,2025-05-30 12:50:50.759954,0 days 00:03:33.746572000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
115,0.7060200000000001,2025-05-30 12:50:50.786312,2025-05-30 12:54:24.261804,0 days 00:03:33.475492000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
116,0.7580600000000001,2025-05-30 12:54:24.288329,2025-05-30 12:57:54.988050,0 days 00:03:30.699721000,256,0.01,0.01,0.001,3,500,512,COMPLETE
117,0.49584000000000006,2025-05-30 12:57:55.014897,2025-05-30 13:31:42.927802,0 days 00:33:47.912905000,256,0.1,0.01,0.001,3,5000,512,COMPLETE
118,0.49152000000000007,2025-05-30 13:31:42.954717,2025-05-30 13:35:13.046954,0 days 00:03:30.092237000,256,0.01,0.5,0.001,3,500,512,COMPLETE
119,0.48606000000000005,2025-05-30 13:35:13.073942,2025-05-30 13:36:41.511654,0 days 00:01:28.437712000,256,0.01,0.01,0.001,10,500,256,COMPLETE
120,0.6029800000000001,2025-05-30 13:36:41.538661,2025-05-30 13:38:53.058766,0 days 00:02:11.520105000,64,0.01,0.01,0.001,3,500,512,COMPLETE
121,0.55508,2025-05-30 13:38:53.086193,2025-05-30 13:42:23.889741,0 days 00:03:30.803548000,256,0.01,0.01,0.001,3,500,512,COMPLETE
122,0.66496,2025-05-30 13:42:23.918579,2025-05-30 13:45:57.640153,0 days 00:03:33.721574000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
123,0.60886,2025-05-30 13:45:57.667983,2025-05-30 13:49:31.154180,0 days 00:03:33.486197000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
124,0.6378400000000001,2025-05-30 13:49:31.182408,2025-05-30 13:53:04.896552,0 days 00:03:33.714144000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
125,0.6554600000000002,2025-05-30 13:53:04.924600,2025-05-30 13:56:38.429267,0 days 00:03:33.504667000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
126,0.59228,2025-05-30 13:56:38.457511,2025-05-30 14:00:10.184733,0 days 00:03:31.727222000,256,0.01,0.01,0.001,3,500,512,COMPLETE
127,0.47184000000000004,2025-05-30 14:00:10.213600,2025-05-30 14:00:39.045589,0 days 00:00:28.831989000,256,0.01,1.0,0.0001,3,500,64,COMPLETE
128,0.41050000000000003,2025-05-30 14:00:39.076034,2025-05-30 14:04:00.213001,0 days 00:03:21.136967000,256,1.0,0.1,0.1,15,500,512,COMPLETE
129,0.64852,2025-05-30 14:04:00.241399,2025-05-30 14:07:33.860802,0 days 00:03:33.619403000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
130,0.6209000000000001,2025-05-30 14:07:33.889958,2025-05-30 14:11:06.935015,0 days 00:03:33.045057000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
131,0.61504,2025-05-30 14:11:06.964407,2025-05-30 14:14:40.208400,0 days 00:03:33.243993000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
132,0.64852,2025-05-30 14:14:40.238205,2025-05-30 14:18:14.185117,0 days 00:03:33.946912000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
133,0.61488,2025-05-30 14:18:14.214840,2025-05-30 14:21:54.028766,0 days 00:03:39.813926000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
134,0.61774,2025-05-30 14:21:54.058139,2025-05-30 14:25:27.667490,0 days 00:03:33.609351000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
135,0.62652,2025-05-30 14:25:27.697681,2025-05-30 14:29:01.429454,0 days 00:03:33.731773000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
